Random,ACHP,PHR,AWWGV,ALAP,ANPL,ARD,ADWR,PDMVG,ARL,AWWR,ADWV,PDMRG,Class
R3,34.38960510186549,74.89664843927578,1.1545019512821058,1253.9622304062102,3.99538826742242,13.909686974037047,0.6663631597573808,26.61599920314885,20.477238966276957,1.928970621139891,0.2926849153680006,34.86336667194522,SB
R3,34.41037101091713,74.90054288784658,1.16048360077017,1253.9502046243413,3.9991164365303313,13.928006998547286,0.6587447961516526,26.5942925160952,20.481742188770248,1.9381917150230887,0.2932051440510827,34.867308611762574,SB
R2,36.614423927672206,77.02243452197197,1.5089267421026893,1750.9984141904995,4.012003541348029,19.74588066776424,1.4407224695455358,27.09215568901085,22.545181579390206,4.767039109021965,0.4150510265353763,30.07034235186353,SB
R1,34.2179345782252,75.00752341503618,1.234038313736088,1435.6059448695862,4.0024560237513205,16.29903262595182,0.7803493251095619,43.63808092197528,20.388709401266432,2.803443831116762,0.5402198931248177,27.733007062411897,SB
R1,34.18523878984368,75.00983382076838,1.2494892848888517,1435.6177643639137,3.993277321399313,16.300810501317486,0.7901849530431679,43.6074298154727,20.35936380167284,2.7851624865918514,0.5259768727991126,27.70993241456824,SB
R2,36.58908354699111,77.00240724417158,1.514668516656367,1750.9960835698864,4.001106120901476,19.719833170142905,1.4308923319777895,27.095718633114718,22.5427039499482,4.727157268791929,0.4006983360557587,30.047834830779447,SB
R1,34.194067906213405,74.99949544404448,1.2417330380324418,1435.6272768909455,4.009653013520831,16.299778446148366,0.7657448070696736,43.63500227051664,20.36480816476337,2.805837329609772,0.5459151519392315,27.71183698995397,SB
R2,36.58872743086784,77.01110246677612,1.5016821605174588,1751.006690874185,4.009228499396481,19.709853550540696,1.41835203858072,27.09985634450576,22.55855414562835,4.7364511131797205,0.4085592113052285,30.0394727995304,SB
R2,36.61758202652746,77.01041577323709,1.5205946807621529,1751.0058451929178,3.998856156262225,19.69476854381071,1.4395382277803743,27.099313045716865,22.555388280741848,4.7262233634298845,0.4107688991417717,30.04457427811136,SB
R2,36.608400000732736,77.01673140760404,1.489226899274725,1751.021675172666,3.9990023434742383,19.731614874179712,1.4176764265367268,27.087674715930028,22.54903402177892,4.743937544015776,0.3995593978015253,30.055525762899038,SB
R1,34.19920234909834,75.00399482348588,1.2420448152587626,1435.6440202932845,3.993639914083185,16.28584223036571,0.7896365681495556,43.6309905317829,20.365168714500903,2.806158089055433,0.5237426617746327,27.7084736937701,SB
R1,34.19719212880688,75.0185145172384,1.2428159725028816,1435.621184463581,3.990269931847021,16.290609700943218,0.7702383938856299,43.640236165326094,20.370746272383062,2.7907900936413856,0.5383280410477412,27.69595907836912,SB
R1,34.212887113024,74.99547311457789,1.2562160142659853,1435.6104752246788,3.9911640799369272,16.311303759411633,0.7707298572601419,43.62158626971662,20.366767183274572,2.802407841749404,0.5454158132638635,27.707170172327388,SB
R1,34.20865421017479,74.99790561526699,1.2502369129756554,1435.611442661827,4.017761087130929,16.29363803495145,0.7697106768453053,43.61499301108893,20.355079450886475,2.8009025479772043,0.5557023987362132,27.712127326396725,SB
R3,34.40073771278075,74.90320820036185,1.1267818364193103,1253.965236297907,4.0078007187273545,13.92693586640115,0.6667405497497534,26.6202735743254,20.48294431502416,1.9363882724608603,0.3008332213267469,34.86117154968353,SB
R2,36.61777541409271,77.00929838447118,1.5057072018079294,1751.0106225966367,4.006442317773481,19.71457301026362,1.4246844530754077,27.08519056695124,22.559894232378426,4.731373937297882,0.431528877178483,30.04123807338061,SB
R1,34.19831532103914,75.01002171663858,1.2362834437295442,1435.6227077734327,4.012485733950678,16.286131149704808,0.78347618963599,43.620919155953054,20.35504613727224,2.79616941857042,0.5384203924497023,27.70403249667125,SB
R2,36.59065220700356,77.01187943791831,1.503086984839801,1750.9988269464477,3.9930129664842777,19.713940105627422,1.4148160840049049,27.0887421234731,22.54460093625406,4.744208478218682,0.4006717825632166,30.048146388326188,SB
R1,34.20947116462261,74.99169284894403,1.2521669144375254,1435.6307406144767,3.997006960397664,16.311767410115127,0.7700735710092464,43.63535163256008,20.3727970485214,2.799128572249014,0.5414358257667621,27.72427414046895,SB
R1,34.227149541643634,75.02134022252822,1.2395890434559258,1435.6278109593502,4.008900664529601,16.299900103090796,0.7694628132748171,43.62975880431865,20.364765374860973,2.8130095764484797,0.5466314710403416,27.71198123330997,SB
R2,36.60577282672715,77.00263465097282,1.502851769090931,1750.9973835460376,4.023402070036451,19.73259736773422,1.434600106766617,27.07694183587777,22.538762680556125,4.738850258371808,0.4097760714512153,30.04841628906816,SB
R3,34.40980446611967,74.88803264679578,1.1324308791582895,1253.975681379433,3.995627466912976,13.930116400804025,0.6758076635184731,26.617385564081623,20.47770437046951,1.956063191119704,0.3096118392473678,34.865806261059,SB
R3,34.39035924245184,74.89699517876196,1.1502849865135665,1253.9668735444748,4.007680157523279,13.939401897245974,0.6767657366660426,26.59390139924683,20.473189278034603,1.944269387493844,0.309103780120323,34.876825549747274,SB
R2,36.57919827511044,77.02381658369858,1.4901919700723465,1750.9895125201208,3.9849498502631793,19.74260380555052,1.4346058101432388,27.08158043556684,22.55139161980139,4.752450632765423,0.4060300576258335,30.046404554434,SB
R1,34.2113461952599,74.99443859544854,1.2494771783494425,1435.635137383395,3.98806116318773,16.29539752736629,0.7635061301221879,43.621402747456415,20.35957825124756,2.801603015212012,0.5342245478305909,27.716272865417324,SB
R3,34.38344866540656,74.9060815261194,1.1336276472570246,1253.962763472548,4.016228237358605,13.90818795869125,0.6842954214817396,26.604010393616925,20.47508682994273,1.932324274962336,0.2969948005365497,34.87361900209438,SB
R1,34.19433230405747,75.0305300434028,1.2264438182355737,1435.6081160231397,3.996593798850851,16.279989712484834,0.7602370340008986,43.64167622276384,20.35320520020369,2.793797348812673,0.5616422013256815,27.720514034459956,SB
R2,36.60576263823896,77.02380722101708,1.4983862321214445,1751.002652707843,3.989940832454357,19.738778604297565,1.4200936936795925,27.09002464950164,22.5437706878668,4.744238458157259,0.395093347024109,30.05030410330338,SB
R3,34.40540142308809,74.88925318731678,1.135398749163608,1253.9574665952052,3.999972743555722,13.935785325529164,0.6813092443571444,26.604544368857805,20.468145597039992,1.940335867924274,0.3174764472080475,34.84623016898538,SB
R3,34.41950490723052,74.8948713271745,1.1184556831003176,1253.9530443909907,3.982272838707353,13.941532619841192,0.6699743843067338,26.61621909079523,20.490863702965665,1.9381988510152213,0.3010041242139794,34.86206240601145,SB
R2,36.590121648807866,77.01326200059133,1.5151177832821154,1750.992586485556,3.998438429012469,19.72590478220268,1.4194067408223374,27.081010426511828,22.544535159257816,4.732749463361918,0.3997679220611158,30.02657202149922,SB
R2,36.6135630551882,77.02142855468051,1.4993144047102616,1751.0103395885492,4.0107169568155285,19.725728826610712,1.4302100171609513,27.10927169339577,22.55305952892828,4.727348369540696,0.4100755403183735,30.043381859076565,SB
R2,36.61179405876086,77.01683383725478,1.5000974453738836,1750.9896801203183,4.013003801224995,19.73585047981985,1.426222527211477,27.095816497192136,22.54258206882753,4.736909167726954,0.3912508095294551,30.029572184752915,SB
R3,34.40914594895274,74.90592051056532,1.1289912049631918,1253.9692459070184,3.9941711944550016,13.928910345108829,0.6856743186060156,26.59358636324705,20.48447707796249,1.9404374395291424,0.2988252456325532,34.87657873627709,SB
R3,34.39821977754996,74.88844735526473,1.123393771416682,1253.9525828777862,4.000565965640876,13.939310450329334,0.6793236649550995,26.605132914244088,20.47980177592265,1.951328746165868,0.304156258185497,34.85883772132413,SB
R2,36.59840505595008,77.02398205807157,1.5029829011796538,1751.015959270942,4.009470457445159,19.72072051092031,1.4283085542322995,27.10476597668117,22.53712957155559,4.713111516564938,0.4310829814456814,30.044877831911908,SB
R1,34.213886582998995,75.00482970231711,1.2248541319568698,1435.621685614302,3.9954606576980263,16.30354956233782,0.7706544121424177,43.63041474134611,20.37506471537953,2.7936004242051795,0.5434358689740525,27.72363546059944,SB
R2,36.60058489276657,77.00123252635329,1.51560200840395,1751.0018176768283,3.9932955724716126,19.740353073829063,1.401290846556672,27.064379892356147,22.54319122576269,4.733711511456409,0.3961854666741325,30.041360383443504,SB
R2,36.617637669654535,77.00606517961688,1.5033401633875596,1751.0019876689496,4.005612077402523,19.74771965538148,1.4095023993365674,27.099178255265315,22.5427268434489,4.734355944797215,0.3969115531693528,30.05124866909392,SB
R1,34.19589505359218,75.00363276388316,1.2338970416693054,1435.6139829633917,4.001023966217211,16.302645466260284,0.7707759379203818,43.64414439370136,20.37527686386827,2.7922993357469683,0.5313896410489303,27.72904519960198,SB
R1,34.19581621123119,75.02064017831401,1.22685011708606,1435.620012066226,3.9989624420487706,16.319564452050802,0.75840581334203,43.62042339247214,20.366434593872118,2.7856075705515657,0.5470002382332582,27.724026961803528,SB
R1,34.211933394294064,75.0099236895329,1.2315994346011871,1435.6186982722325,3.991860025697295,16.298323030975,0.7781782267488169,43.6299170597666,20.36948314935488,2.7945866231634477,0.5610811168340182,27.692720356157817,SB
R2,36.6011288856935,77.02055561492512,1.5194590402516406,1751.0040717869397,3.9874788855822754,19.7374774328708,1.417323164509403,27.08453367380813,22.559005220403783,4.743763470228198,0.3979116754207187,30.034216765655504,SB
R1,34.19058814612004,75.0199763579905,1.232681760891717,1435.6236746742643,3.999027101296957,16.310544406804603,0.7666426131398457,43.634332925626666,20.35889714376544,2.794034607057706,0.5435179609616986,27.696748436465512,SB
R3,34.38757188181814,74.90336047876148,1.132326102938756,1253.9585184845146,4.009922498708191,13.934554396293809,0.6767438500763092,26.59736146390611,20.486791425464165,1.931232842204504,0.3009505387318258,34.87653379655152,SB
R1,34.20142738129701,74.98536375859592,1.2529213985865328,1435.6111711337728,4.00819670199833,16.292510128410104,0.7874731682980547,43.61819491109338,20.348817211958767,2.81507580600005,0.5417953033073017,27.719026051665608,SB
R1,34.191508424808625,75.00642385821156,1.2271933881244044,1435.6205458605316,4.003938812965004,16.2997265831321,0.776007364826822,43.62339220482124,20.370326665102947,2.7990240998975398,0.5404292459838292,27.71478820834077,SB
R3,34.39472967445399,74.90242461073677,1.128428084519416,1253.9402845495028,3.996634115479524,13.94874229218701,0.6835796424257593,26.594737657072788,20.47205574163018,1.9276444085336937,0.2948391398855715,34.86203427107475,SB
R1,34.21150061607703,75.02182558956346,1.2229412239771018,1435.6235692873004,3.9924088936169113,16.2992728002375,0.7761608768281054,43.62281700139217,20.35096469286721,2.8065984370764605,0.5213901956697561,27.707178573893717,SB
R2,36.6110061261188,77.02436303112052,1.496984073164925,1751.011279684887,3.98503898206248,19.72876643359237,1.4227344771557522,27.073331893264704,22.54520457964902,4.71404009016802,0.4119220605888055,30.039512212660576,SB
R3,34.38712679114681,74.90447143059217,1.1539626826438638,1253.9598358830456,4.002441343308464,13.944461664191545,0.680273268158456,26.602663476471868,20.48551251824484,1.9317024801162368,0.3057661574761514,34.86099569309269,SB
R3,34.39370357734193,74.88741512691475,1.1486840469846422,1253.9688093221955,4.011945449804471,13.946782120877666,0.6751773709148567,26.591451613316647,20.48764285200262,1.9336782427863468,0.3151440516486738,34.87369980752103,SB
R2,36.602470628614654,77.00425825138946,1.4994999393458626,1751.0026058785868,4.000886363804422,19.707963507901383,1.4307122565422916,27.077991244003755,22.551578759439742,4.738494879699954,0.4222214683201264,30.03623388570048,SB
R2,36.590036835565165,77.0103570752446,1.5045307518284474,1751.001031798374,3.989347022191017,19.73841343441446,1.4268583772946817,27.09438780910449,22.54079550825621,4.754088064482153,0.405793118766539,30.039999233388087,SB
R2,36.592154962638965,77.00017658520359,1.4978673005839176,1751.0085810486798,3.9865301166692175,19.737889266950457,1.414670398369456,27.076016567983395,22.554143114765864,4.732887102518143,0.4162983021039679,30.03651672360575,SB
R2,36.587614150200885,76.99327210360086,1.4928887091471648,1751.0030102706132,4.00264862222028,19.710125540192724,1.4271557258513077,27.104886781498152,22.54582845337605,4.752584870087574,0.4116888161778484,30.042756748170014,SB
R3,34.4216897851285,74.90722332062485,1.145210156671341,1253.973142887958,3.975283190441106,13.94771969903024,0.6545781427263758,26.59228322413369,20.490279125574585,1.9357078078936456,0.2994931391567264,34.8447782360754,SB
R1,34.181644250977214,75.0317469410599,1.238581982890045,1435.623396229083,4.004438871144939,16.28198423750946,0.7836270795814851,43.63778865066305,20.356443416452173,2.804481010966581,0.5484210509317353,27.71367969263732,SB
R3,34.39641500335407,74.90450851096385,1.1461488931172747,1253.9650096814576,4.011867322073053,13.939648959433342,0.6789748856220422,26.61611284949442,20.478694885590336,1.94190724114046,0.3130724390136714,34.87421812311588,SB
R1,34.201508288233704,75.01361535909103,1.238896653953036,1435.617882037814,4.0086607672709045,16.30085891282759,0.7623783096700387,43.62449138895372,20.355305639792142,2.8049965318513306,0.53794376820053,27.71184037599727,SB
R2,36.58798993514061,76.99781862017355,1.507406019885318,1751.0066998707423,4.015869229453198,19.72847425536621,1.4377873052195205,27.067415694589016,22.55322256384816,4.7205794280512645,0.4021437307217371,30.02818812434036,SB
R2,36.602668877654295,77.01295317855687,1.5000099911951854,1750.9999214666898,3.99155765122654,19.74804983367242,1.4396703807972564,27.08715876681637,22.551138719514263,4.7458202813886565,0.4015814009688892,30.03558615024894,SB
R2,36.596486663340585,77.01802023830997,1.4985934495362885,1751.0004077982978,3.997059699205728,19.72664602659104,1.425110037604599,27.08102898194772,22.56457291136269,4.730934549670936,0.3943585426119238,30.03900398755646,SB
R3,34.40585595882698,74.91509783078821,1.1314303781353825,1253.9741879563846,4.021859688183639,13.917740203875484,0.6662077276708793,26.59210485332487,20.47796559957859,1.9569490067880209,0.3092035715611954,34.857408509860605,SB
R3,34.3811740067961,74.8931536873169,1.14320708085945,1253.9490108893824,4.014464382969666,13.938764242180346,0.6704921617394655,26.610668657877785,20.492897580544597,1.935203479043325,0.3104128837909772,34.863930084400764,SB
R1,34.21126526498886,75.01904905304124,1.248875537588908,1435.6191562484605,3.988926855054388,16.281773508428873,0.7755630602162904,43.61923143256131,20.347629205291117,2.806402165817374,0.5226572657425045,27.71995755039622,SB
R1,34.18448936478722,75.00165136393657,1.2415654788025818,1435.6260214962813,4.00830309525455,16.307601253496106,0.7481147165949605,43.618179424512014,20.372467531205245,2.813024638312805,0.5411490671529006,27.71089808331108,SB
R2,36.58014144396082,77.0231689958987,1.5162997791455424,1750.9896706029856,3.993874359879309,19.72736414277766,1.429183659701024,27.08625389394067,22.52969662039028,4.744492767570132,0.4017492613391461,30.06049064686149,SB
R1,34.19950705243871,75.01662922219184,1.249788470038896,1435.6144224812103,4.005925456007778,16.300916035538172,0.7665322696321281,43.632137473721166,20.344030971619578,2.793164935717808,0.5463255587175141,27.701515609027638,SB
R2,36.5959563365697,77.01556695901404,1.4937567192393524,1751.0010488164928,4.003495213699496,19.727836025628893,1.4159095501490797,27.10726324149036,22.549191964147838,4.753276532280016,0.3925867068590485,30.03744825662504,SB
R2,36.60615253239144,77.0158488377505,1.4814958328873216,1750.998167494124,4.009627436592897,19.729855459311185,1.405724477129812,27.089272257761227,22.54899946959136,4.727177649526368,0.3900800892539572,30.04194684874678,SB
R3,34.38487125109188,74.89134699725453,1.1357542872866488,1253.9612298950883,4.012251272521634,13.941318825291214,0.6965099892015985,26.60599293971289,20.48701748708106,1.9085346085585484,0.2970004065044803,34.87038004738929,SB
R1,34.214731116461735,75.03186211369928,1.2323842841487056,1435.6193422025483,3.99211818470134,16.29755467520061,0.7760813388492969,43.62781910154756,20.343325964519117,2.7781464971533936,0.5480385574399217,27.72389729586183,SB
R3,34.41628034531254,74.90346707003933,1.136626744208671,1253.9642011558326,4.002891359940696,13.945394455557285,0.6763079956752414,26.625335649876,20.479242376617663,1.9633326168397585,0.303383344064623,34.86928899718176,SB
R1,34.20171096875172,75.01298254394392,1.2554374347857509,1435.6257519883409,4.005524723510051,16.274589644639743,0.7639386366948294,43.64752677050628,20.382108200617477,2.789518830922292,0.5327691393730438,27.69990222141523,SB
R1,34.1994952548499,75.0053341668112,1.2366995728737908,1435.6321247302683,3.997603483683677,16.29534928649586,0.7791376413696431,43.63557688039904,20.370069805813035,2.8130402495588718,0.525266611918191,27.699650220818576,SB
R1,34.20325496937488,75.0045784901124,1.2474361573771284,1435.6152208702592,3.9948095168569497,16.306771956697002,0.770522580988167,43.61967060402784,20.34361361962071,2.789027810080248,0.5545169325763054,27.724479938248887,SB
R1,34.222709201295146,75.01051078663515,1.2396939868387606,1435.6016474336316,4.006329891352287,16.29762600066037,0.7833680907172775,43.61519498880806,20.35630365044982,2.820592571112041,0.5420502197237694,27.713186529948945,SB
R2,36.59831537501208,77.02885504555275,1.5091923178617035,1751.000022858985,3.9994705200258927,19.724586129982274,1.4085972963945892,27.0883688936186,22.557102974758727,4.76347948054088,0.3994362154751212,30.03130304080529,SB
R3,34.399492438594066,74.90435357485393,1.1369499988618232,1253.963195324809,3.998622056263185,13.937007878097466,0.6782385813494543,26.592819451151435,20.476751074148783,1.9522620877716812,0.2908501656028399,34.85142200670182,SB
R1,34.20829736144735,75.00508905779205,1.2535869351462947,1435.5950839014886,4.013912202028177,16.288108810753283,0.7887053562357775,43.62347530025927,20.36546400771408,2.792285297816695,0.5253447838219143,27.7277915455803,SB
R2,36.60319389279425,77.01198935925427,1.5097116950739522,1751.0013920515987,3.992358431477312,19.724374217294415,1.424551049185532,27.096053914820367,22.550850510328587,4.732651509909629,0.4062248238678828,30.036606100215657,SB
R3,34.40098691885653,74.90074311927249,1.1492115303988653,1253.9535949778142,3.9887153038905865,13.948800955113418,0.6781519911076576,26.60116136895295,20.47341982416128,1.9498927999590687,0.2904577945396117,34.865560261168184,SB
R1,34.211066816092924,75.01665554201983,1.2363365749112636,1435.6173298468746,3.991463200636159,16.31659927909977,0.7694181616139222,43.62320164927775,20.373812586145117,2.8009482137273203,0.5303865967554935,27.69044774091292,SB
R2,36.58043130442554,76.98881763630669,1.506961753830462,1751.011350015511,4.009844971668025,19.73140781053011,1.4033627469939711,27.09242991249326,22.55134638887813,4.7484469249676,0.409957475706404,30.036249815469358,SB
R1,34.201060775913255,74.99129244503811,1.2456157334056233,1435.6125838739072,4.00268119751104,16.311637412465092,0.7994347778985186,43.63886552859266,20.37574902077964,2.7975236161073727,0.5438062663134243,27.700712324359557,SB
R2,36.59205075558473,77.02458917240443,1.517778890059658,1750.9934641441257,4.000744281623172,19.72633257435104,1.405270669519825,27.100072469326022,22.53858965042643,4.743531794918432,0.4195092424277287,30.04001874745961,SB
R2,36.59834039340807,77.01015874625175,1.5051885573540305,1751.0105596967132,3.998095289195553,19.72547141320433,1.437356723729533,27.101519332003665,22.55064835880155,4.740662455524266,0.4156530878767858,30.035141794664305,SB
R2,36.61454295617761,77.0159701371835,1.4982078275536004,1751.0144070649962,3.999052871617885,19.7271347952414,1.4188015480669367,27.09433630701687,22.54650269804533,4.734154796808632,0.4026691227235726,30.0334036581727,SB
R2,36.60659390485894,77.01801783578956,1.5030241736707577,1751.0080651467129,4.003950728353003,19.731197855270672,1.4113122894243757,27.08771369411493,22.552892209695752,4.717318254836318,0.4091021797051523,30.045898868232744,SB
R1,34.19231734550242,74.99293373191202,1.234199996728093,1435.6233430175891,3.995572559655904,16.312751785496694,0.7797214564398428,43.63434687165681,20.368058069165397,2.811137359524918,0.5532130309822642,27.70954650217477,SB
R2,36.59778137201014,77.01937653468217,1.5065410729655788,1750.9976542415206,4.009593705245348,19.723293438319867,1.420280293951622,27.079992704354027,22.54441950317,4.7390756291405,0.4137147111484592,30.016783235250514,SB
R1,34.201068595894746,74.9949095326417,1.229580229560794,1435.611732531613,3.9952403092647866,16.32933423907809,0.7766377902392649,43.63933167297991,20.35620987544517,2.784037155870632,0.528213122107511,27.692474287760007,SB
R1,34.20181620927631,75.00547776324224,1.2300164959357196,1435.6232738042202,4.006873665240532,16.310807934094477,0.7886625414299875,43.60481814255574,20.366880566453645,2.7998627016586823,0.5363006181552039,27.718899003451632,SB
R1,34.18373628600901,75.01660728079028,1.2403196412583812,1435.6087290550493,4.0034698826967485,16.30031674577435,0.7888247132051489,43.615903011322175,20.351212654723483,2.780330626316178,0.5457926369714745,27.690862965509982,SB
R1,34.194410055979894,75.01187118383461,1.2427686335090842,1435.6151624030656,3.987580708010945,16.283620779771358,0.7939517596994119,43.63763610747893,20.37418307744089,2.810554630958717,0.5447696392473684,27.71038789083196,SB
R3,34.39193774098224,74.88348240079522,1.1298030481285273,1253.9765628207238,4.003476534626207,13.929809751996036,0.6573994760409496,26.603660104295667,20.49241935949736,1.9459937817929072,0.3069664915057565,34.86109175525826,SB
R3,34.41698697477563,74.91032940636389,1.144980981003148,1253.9454240574034,3.9986039628804666,13.916744372690552,0.6736021198654845,26.607728101495365,20.486124062049534,1.938072044271512,0.3032316435125549,34.858369463444554,SB
R1,34.20653162333991,75.00194539350593,1.2365453760223577,1435.6307567430326,3.992885133253021,16.297648723630946,0.7688849553508874,43.63010154383231,20.357686492532025,2.802647869604232,0.5299320269718043,27.708887838486795,SB
R3,34.40186793714206,74.89314656980642,1.143024252722853,1253.982007930825,4.013752726799086,13.94525683068693,0.6763978879906016,26.59741516926353,20.46788659208479,1.93744511173403,0.3115048913180251,34.8693833314264,SB
R1,34.194937940023735,74.99652963693059,1.2299723742670272,1435.621877549039,4.001364966754373,16.29224207075416,0.7765521529004026,43.62503831001467,20.361297753025564,2.8085906256253863,0.5322134902934432,27.71020410037,SB
R1,34.187855968124865,75.00517498049513,1.241632841401975,1435.6226154198716,3.988304939225193,16.301373131995476,0.7722342510454134,43.63303699361177,20.35869951660952,2.814680770857007,0.5374147428611724,27.698832338346246,SB
R1,34.19413633430247,75.0063659810986,1.2417939459084752,1435.6187032812063,3.9987040463531502,16.31752822426511,0.7779212142704964,43.643339055745706,20.36276045957285,2.801986302630621,0.5408321233983284,27.724170164174613,SB
R3,34.40829109899005,74.90070778510132,1.1312141455157414,1253.9492204174571,4.007045790401,13.933506290239958,0.6900658530008498,26.60304845519481,20.48015212305663,1.939671137418004,0.307225047922719,34.85872219125252,SB
R1,34.20801473037441,75.03313128335645,1.245566335631063,1435.6073011007184,4.003046562519957,16.304815479657343,0.7667999397114196,43.60792799619783,20.36617655475204,2.797932059129286,0.54075542293932,27.72416862630814,SB
R2,36.59405610852071,77.006130993005,1.4937385490940955,1751.004891161206,3.998508400421963,19.71666552409984,1.398030750260851,27.08466098495165,22.54000195359087,4.724977799144933,0.4092432915497505,30.02717957281528,SB
R3,34.38998354804778,74.9052996835182,1.1384318570262633,1253.9772772421566,4.010305739616129,13.938700096586594,0.6748261648199139,26.601694560430243,20.48564500037777,1.9316589503187307,0.2876106250421288,34.856179058639,SB
R2,36.57088954240828,77.02682091268736,1.502901709987987,1750.994687231733,4.002926473076679,19.73345483026246,1.4144142985947536,27.08311615517772,22.55639136096603,4.744653456618432,0.4194797151266116,30.035161736799463,SB
R2,36.60936134333127,77.00943706042436,1.5124866014082097,1751.006985847282,3.993165123114174,19.72534645490833,1.4145154507842763,27.08613459622205,22.543259170459056,4.753178589591877,0.4196297839524581,30.03764682059165,SB
R3,34.40286292543076,74.89062432515229,1.1510168064063346,1253.9528032471787,4.0023347385047225,13.942613422805014,0.6786794631312155,26.60475862094584,20.475889898176963,1.9573047366384184,0.3211026565063291,34.86139161930327,SB
R1,34.19138730421613,75.01997752446914,1.2347743658352217,1435.62405962969,3.988678943286417,16.2958911446598,0.7737967350136244,43.62801267198532,20.35836305919964,2.7888589627496283,0.5414554808688551,27.718078039126368,SB
R2,36.60487463633049,77.0208683831163,1.4971723613058907,1751.0006083335295,4.000587143369011,19.707457476633845,1.4142069505057573,27.108400037805342,22.52451680191915,4.743598540397897,0.4110984086573495,30.042172616989127,SB
R1,34.20350295903729,75.01289293615469,1.2192617712758618,1435.6395487656391,3.9979546454169417,16.318168299710404,0.7728835177967386,43.619013465604624,20.38586082981562,2.816184597976638,0.538378290053005,27.703146664290895,SB
R2,36.57872996888897,77.0070635198561,1.496055931502314,1750.9862286634798,4.0149752105240255,19.72144903230083,1.427440662895869,27.099247071726317,22.55495431760859,4.740949662765523,0.4065260644281352,30.035506963258584,SB
R3,34.40429387931178,74.8883963413559,1.1626179777044798,1253.9647808964526,4.000155833502861,13.935720260493632,0.6637757902114726,26.60908980556556,20.482741852412367,1.945939289799879,0.3029613075446695,34.88463392980085,SB
R3,34.38731157863849,74.8924054678113,1.1250003756249944,1253.9735203046112,4.00041988983466,13.92847000402284,0.6850099076741515,26.603389295793992,20.48701094096728,1.9291867518968884,0.2978848361618838,34.87301450521622,SB
R2,36.61567408678713,77.01641657182815,1.4974576406277187,1751.006865274827,3.980325860932888,19.740064510221718,1.4070762729779,27.094950343497118,22.563842341117,4.7434763596769765,0.4117975149819213,30.04736142398323,SB
R3,34.38404733561985,74.88319575797098,1.1427936939197227,1253.9614813642422,4.01002676140762,13.93889131255113,0.6959360644413,26.60719283356069,20.46629713633557,1.934439142237228,0.2968277179765655,34.87521260413745,SB
R1,34.21435276344564,74.9988207021706,1.2286368055362775,1435.5996915729277,4.00649864196083,16.286579102577488,0.7762624772602789,43.6199096993576,20.36108389608637,2.7975779595270804,0.5568536422392069,27.705379234561565,SB
R1,34.19474409645357,75.0369771671137,1.2453962271775705,1435.6263735678592,3.999554994483181,16.300689295309496,0.782128558572764,43.61852851553829,20.37119139658164,2.8134652913091664,0.5292755616767175,27.70928520462963,SB
R1,34.19989610912147,75.01812344456276,1.244906158067537,1435.6235730826368,3.990046562122016,16.296558291418886,0.7552697927304038,43.62832254862956,20.35323215683824,2.7956112147740426,0.5380792985996782,27.71095110246816,SB
R3,34.39989093237448,74.89635221389082,1.1461409288524036,1253.949405228998,4.000342699619284,13.932878153308112,0.6679380952689516,26.622979854316664,20.465896457957317,1.9381396777013813,0.3043151077058657,34.86189162744216,SB
R3,34.38703156478892,74.89849360696498,1.13758510446698,1253.9609873056595,4.011352530225244,13.943183144166197,0.6679310556868548,26.598402049398484,20.495414589625447,1.928654518602814,0.3116699074659876,34.85137670975054,SB
R1,34.18831960378681,74.99598896065366,1.234828178600757,1435.6282498071876,3.9948305021321446,16.313182935745008,0.7769735120608056,43.614943625938366,20.35350223921377,2.795321014375328,0.540898426914874,27.7186348356509,SB
R1,34.19327800012279,75.02355928307564,1.246754312904567,1435.614190419163,4.014346998564788,16.298054647556278,0.7658950257839277,43.62379427659824,20.377413591581263,2.8004837085906296,0.5399696974687052,27.70667268135561,SB
R2,36.606853144528245,77.01102783087556,1.5188433993314052,1751.0121282595996,3.9996359989767543,19.718188980496816,1.4042684812295971,27.084081542041744,22.543485811512216,4.738935905818651,0.4193739307051793,30.05031592593886,SB
R1,34.205112867112035,75.01299246582609,1.239799658922211,1435.6252651333743,3.9953460766761473,16.29913803185886,0.7815861770539083,43.63622461823568,20.36949658967564,2.810381350740536,0.5398964186412025,27.71719366840375,SB
R3,34.39798611112578,74.90678377267716,1.143705547824731,1253.9566952289997,4.013002029255348,13.932656327221087,0.653711314607776,26.603831954023367,20.49559733225835,1.9434349469600587,0.3230086094626734,34.8767966442154,SB
R2,36.608632382882845,76.99652260071521,1.5249931969509605,1751.0063129669918,4.016846075111561,19.72300172249973,1.4184677365890763,27.10022442405714,22.56331831017675,4.741409256561151,0.3975002918557831,30.04678926743717,SB
R2,36.59266405891602,77.01050217843502,1.5058832436687393,1751.021617734565,4.008849218659254,19.724390015226845,1.4082091564601529,27.09287632871589,22.553901510047115,4.733496549864823,0.4155191856138361,30.055287895219948,SB
R2,36.59728910423655,77.02007379022906,1.5108682809675351,1750.9890067547665,4.016392130971685,19.730753960897943,1.419936441162405,27.099766312056325,22.558867540391443,4.73121729565932,0.4160945313002766,30.037502588787323,SB
